StudentId,Contagem
32753531,5
32755126,6
32756178,5
32756766,5
32757263,6
32757909,5
32759497,5
32760560,5
32761454,6
32763866,2
32768435,4
32774022,7
32776163,5
32777859,6
32778306,5
32778972,6
32780072,5
3278089,5
32781366,6
32782422,5
32783256,5
32786695,145
32787038,5
32789505,5
3278955,7
32793739,7
32796166,6
32796225,5
32797579,6
32799007,5
32799666,5
32800826,5
32801450,3
32803658,4
32806599,6
32807264,6
32808631,5
32810129,1
32811133,1
32814674,5
32816221,2
32818727,6
3282154,5
32825932,4
32827613,3
32830660,5
32833104,6
32833598,6
32837948,5
32841216,5
32843000,10
32847858,5
3284886,5
3284920,5
32849878,6
32852347,5
32854847,5
32855518,5
32856632,8
32858162,5
3285873,5
32859933,5
32860229,5
32860627,5
3286602,5
32868081,5
3287,6
32870476,5
3287333,5
32875181,2
32875593,5
32875829,4
32880094,7
32882619,4
32884835,5
32887864,6
32890586,4
32892082,10
32892927,6
32899440,5
32901014,10
32902329,5
32905139,6
32905482,5
3290628,6
32906547,10
32913191,5
32914417,7
32915431,5
32919886,2
32921885,5
32922941,9
32924712,4
32925067,5
32933547,6
32934573,5
32937658,5
32937843,6
32938466,75
32942639,6
32943015,9
32944939,6
32945165,2
3294576,4
32946929,3
32947908,3
32949665,4
32950236,1
32950592,7
32954000,5
32961537,5
32962137,5
32963712,5
32965291,5
32968946,6
32971368,5
32971491,6
32973103,5
32974888,5
32975798,5
32977080,5
32977790,8
32979672,6
32981282,1
32981787,7
32982471,6
32986552,6
32988080,5
32988452,6
32989391,5
32991134,5
32994496,10
32997499,5
32998211,6
32998635,5
32999945,2
33000881,6
33000973,5
3300159,5
33002277,10
33003650,5
33006658,2
33007456,6
33009330,5
33010418,1
33012078,4
33016120,5
33017454,5
33018027,3
33019414,9
33020130,4
33021006,10
3302200,5
33022476,3
33023007,9
33023396,3
33023402,4
33024320,5
33026298,5
33028535,5
33028753,5
33030761,5
33033170,7
33034330,6
33035649,5
33035887,5
33038841,5
3303926,5
33039366,10
33043326,5
3304621,6
330483,5
33050458,6
3305077,5
33051647,5
33051973,4
33052476,4
3305366,2
33054013,6
33054934,5
33055221,10
3305630,6
33056952,5
3305710,5
33057594,5
33057835,6
33059072,5
3305999,5
33061375,5
33061440,5
33062039,5
33063189,4
33065323,4
330661,5
3306718,6
33068673,5
33068702,4
33069214,5
33072711,5
33072791,6
33073703,4
33073919,5
33074789,5
3307544,6
33076514,7
33077784,5
33078230,6
33079771,5
33079923,6
33080356,5
33080933,5
33085801,6
33086911,3
33088541,5
33091323,6
33091503,4
33092420,5
33092767,7
33094318,6
33095798,5
3309884,5
33099598,5
33100370,5
33100864,3
33103210,5
33103549,5
33105875,6
3310683,6
33107368,4
33110077,5
33110308,6
3311090,6
33112934,3
33114774,6
33115079,5
33117472,5
33125543,4
33126959,5
33128228,4
33135136,13
33135298,5
33136088,5
33138636,6
33140988,1
33142152,5
33142990,5
33144692,3
33145214,5
33145553,4
33147924,6
33149595,3
33150972,5
33153751,5
33157378,5
33157756,6
33158584,5
33158831,6
33162225,4
33162809,6
33163913,6
33164608,6
33168924,6
33172219,5
33173169,3
33173789,6
33175235,5
33176713,3
3317741,7
33178512,5
33183707,5
33184533,5
3318629,6
33187916,7
33189674,5
33193305,5
33193309,5
33196178,5
33199256,5
33200088,5
33200193,4
33201884,6
33202405,5
33202482,5
33203277,7
33204611,6
33205360,6
33212680,5
33214033,5
33221072,1
33225886,10
33226135,6
33226141,5
33227676,5
33229568,6
33231466,3
33236914,5
33242142,9
33245393,5
33246232,5
33256010,3
33256179,5
33256423,6
33256848,7
33261156,7
3326249,4
33265321,10
33266337,5
33266745,5
33266778,6
33267054,6
33268316,6
3326940,5
33269681,4
33271890,5
33272441,5
33272581,5
33273765,5
3327526,5
33276304,5
33280466,5
33283959,1
3328422,5
33285176,5
33289546,6
33289764,5
33291770,3
33292104,6
33292327,4
33297220,5
33297276,4
3329793,5
33301691,5
33303895,5
33304252,5
33304868,4
33305594,6
33306759,8
33309347,10
33309726,5
33309878,10
33311112,5
33311227,5
33311268,6
33312317,10
33313098,6
3331580,5
33317465,5
3332108,5
33322110,5
33322524,6
3332301,6
33323293,6
33323814,5
33324358,5
33326167,5
33328453,5
33328991,5
33329129,5
33329416,5
33329894,5
33330576,6
3333459,5
33335225,5
33335462,5
33341177,5
33341558,5
33341736,5
33342565,5
33349215,5
33351378,6
33351474,6
3335457,6
33355649,6
33355924,6
33357683,6
33360754,4
33365198,6
33368047,5
33369897,5
33372373,4
33373321,5
33374344,5
3337482,5
33375589,6
33376277,5
33378111,5
33379269,5
33381598,5
33382627,2
33383500,5
33387169,9
33387408,6
33388106,5
33391575,8
33391717,6
33391765,9
33396427,8
3339990,5
33400340,5
33403220,5
3340409,5
33411147,5
33412734,6
334152,7
3341832,5
33420110,6
33420445,5
33420546,6
33420634,6
3342119,10
334214,5
33422967,5
3342842,5
33429021,6
33429915,5
33433017,5
33433839,8
33434129,5
33435117,5
334382,5
33439803,5
33439889,2
33440243,5
33442631,3
33445177,2
33446511,10
33447190,2
33447264,6
33448831,5
33449561,5
33452620,5
33453965,5
33455031,6
33456975,6
33458533,5
33458697,5
33458873,5
33460662,8
33461827,5
33463442,5
33463714,6
33463977,3
33464287,5
33465496,5
33465628,4
33465967,7
33467947,5
33468009,5
33468384,6
33469802,5
33470280,5
33471180,9
33471398,5
33472791,7
33473089,3
33473204,5
33474602,6
33475195,5
33475240,6
33476605,5
33477089,5
3348145,10
33482319,5
33487733,5
33492391,6
33493379,5
33495031,5
33495204,6
33498360,2
33499610,5
33501328,5
33501632,5
33505089,5
3350570,5
33506133,9
33508337,4
3351083,6
33511361,2
33512030,3
33512339,6
33513107,5
33520108,10
33520886,5
33521547,6
33524073,5
3352517,5
33531108,9
3353183,5
33533523,8
33533951,5
33540017,6
33542225,7
33542848,5
33544375,5
33545204,4
33545418,5
33545896,5
33549938,6
3355110,5
33551142,5
3355465,5
33556114,6
33559710,5
33560182,5
33563650,5
33565227,6
33569498,4
33570158,5
33572156,6
33575292,5
33575953,10
3357849,5
33579878,5
33579900,5
33580053,5
33580648,7
33582133,10
33582327,5
33586420,5
33586575,5
33588593,5
33590861,1
3359662,6
33597102,6
33597577,5
33598194,5
33599948,7
33610642,6
33613377,6
33615996,4
33616592,6
33617828,5
33619304,7
33621095,6
33629150,6
33629397,6
33629630,5
33630695,6
33631232,3
33633519,5
33634062,5
33636660,5
3363815,3
33638885,5
33648091,5
33648719,5
33648990,4
3364995,5
33650598,8
33655443,6
33655599,5
33659398,10
3366008,5
3366045,5
33661437,5
33662546,7
33663913,6
33666974,5
3366871,6
33669199,5
33669497,4
33669732,6
33672172,5
33674729,5
33675228,5
33685083,5
33685112,10
33686009,1
33688990,5
3368988,5
33690368,5
33690372,5
33691240,5
33692958,3
33694345,5
33695875,2
33697042,6
33699527,5
33700267,5
33701775,5
33702298,5
33703734,6
33703807,6
33705376,3
33705603,10
33706895,6
33707357,8
33708962,5
33709768,6
33709797,5
33710786,5
33711703,10
33713226,8
33716265,6
3371918,6
337192,6
33726680,5
3372677,1
33727055,5
33727633,5
33731680,5
33734489,5
33734786,6
33735570,5
33736824,5
33739790,5
337430,5
3374404,4
33748921,5
33748949,4
33752414,5
33757298,6
33757390,6
3375884,7
33760771,7
33760937,5
33762140,5
33762617,5
33763426,5
33763860,5
33764989,5
33768575,4
33771423,3
33772343,10
33774028,5
33774207,7
33774700,5
33776004,4
33777412,1
33784964,4
3378511,5
33785898,10
33792975,10
33793805,5
33794681,5
33798517,5
33799989,5
33803223,5
33804507,5
33806930,5
3380795,6
33808829,5
33810712,2
33811846,5
33811975,4
33815053,5
33817764,7
33821132,6
33822944,6
33823603,5
33824450,5
33827845,5
33828086,5
33828859,5
33829626,7
33830685,5
33830752,5
33830759,5
33831648,1
33833088,5
33834263,6
33835268,7
33835463,5
33836500,5
33838038,6
3383992,5
33841417,5
33841992,6
33842652,5
33842871,5
33844233,1
33846372,6
33846764,5
33847285,6
33849368,5
33851179,6
3385449,10
33854989,3
33856113,5
33857333,5
33858035,5
33858912,6
33861750,5
33862249,5
33865149,5
33865231,6
33866080,4
33868770,6
33871836,2
33875034,6
33877264,7
33878849,5
33879628,7
33879805,5
33880228,5
33882306,1
3388443,5
33885040,6
3389046,6
33890586,7
33890975,6
33894062,5
33896279,6
33897140,6
33904825,5
33905953,9
33906352,7
3390748,6
33907935,6
33909300,6
33913855,7
33913936,5
33914091,6
33917419,6
33918263,5
33918363,5
33919388,1
3392063,5
33921397,5
33922121,5
33922621,6
33922997,1
33926335,5
33927371,5
3392977,1
33930652,6
33933144,6
3393345,6
33934143,5
33936027,6
33939251,5
33941084,1
33942437,6
33943230,5
33948589,5
33948665,5
33949826,6
33953866,6
33954581,5
33955336,5
3395745,6
33957997,6
33959605,5
33959876,6
33960552,5
33960766,6
33961404,3
33962190,5
33962386,6
33968189,6
33968967,5
33969856,5
33969921,3
33969927,6
33974470,5
33974811,5
33975547,5
3397808,6
33981728,3
33984340,5
33984846,7
33985598,11
33988658,5
33989116,5
33991379,5
33999147,3
33999600,5
33999720,10
34000146,5
34000539,7
3400126,5
3400159,5
34004290,5
34004307,5
34007535,4
34007876,5
34008573,6
34009712,7
34010167,4
34010661,7
34011410,5
34012910,7
34013671,5
34014572,5
34015808,4
34016198,6
34017817,5
34019281,6
3402229,5
34025223,4
34025240,6
34026247,5
34026383,5
34026797,6
34027165,1
34027433,1
34028649,3
34030743,6
34030930,7
34033792,5
3403673,5
34037641,5
34037790,6
34038363,5
34039684,5
34042093,6
34044514,5
34045001,5
34047514,5
34047771,9
34051325,6
34058683,4
34059841,5
34068322,5
34068988,3
34069711,6
34071093,6
34071765,6
34072773,5
34076410,8
34079068,5
34079445,5
34080262,6
34080427,5
34080493,7
34086427,7
34089228,5
34089823,3
34096616,6
3409820,3
34098728,5
34100200,6
34100929,6
34103453,5
34106608,7
34106827,5
34107436,5
34108593,6
3411006,13
34111002,5
3411136,1
34112689,5
34113227,6
341169,6
34119739,7
34120938,6
34122815,5
34122971,5
34128326,5
34129668,7
34132989,1
34134789,5
34137755,5
34137847,9
34138269,5
34140748,4
34140917,7
34141001,5
34142633,5
34143754,5
34147161,5
3415014,5
34150846,6
34152319,4
34153487,5
34154054,5
34154198,5
34156124,2
341587,6
34159509,5
34161117,7
34166235,5
34170013,5
34170143,5
34170465,5
34172773,5
34172801,9
34172951,10
34176784,5
34178963,6
34182112,5
34184945,6
34186567,6
34187597,6
341887,5
34191369,5
34193191,7
3419609,5
34201221,7
34203495,4
34206987,8
34207547,5
3421092,6
34211154,2
34213853,6
34214654,5
34215050,5
34215371,6
34215392,2
34217711,6
34219008,5
34219191,5
34229455,7
34230213,5
34232110,5
34232768,6
34234035,5
34236328,5
34240875,6
34243376,6
34245259,6
34246307,5
34246950,5
34248672,6
3425053,6
34250585,7
34251623,5
34252409,5
34253487,5
34255610,5
34256311,5
34256916,5
34257470,4
34258197,6
34260541,6
34262059,5
34263814,5
34267683,6
34268377,5
34269752,4
3427153,3
34272423,4
34272498,7
34273868,5
3427388,8
3427408,2
34275255,5
34275584,6
34276421,5
34280960,5
34282807,6
34283646,5
34283928,3
34286025,5
34286547,5
34286996,5
34288348,5
34290614,7
34291797,2
3429245,5
34299618,6
34299755,6
34300037,6
34300225,2
34301262,5
34302259,2
34304122,6
34304187,5
34304684,10
34306217,6
34308259,5
343105,5
3431080,10
34310824,5
34313947,1
34314206,5
3432002,5
34321732,5
34322082,5
34324652,5
34326213,5
34326681,5
34327601,6
34334161,5
34334884,5
34336797,6
34336822,14
34338530,6
34339296,5
34341115,5
3434177,5
34342053,3
34343878,3
34344288,10
34348376,6
34349329,5
34350611,10
34350780,5
34353809,6
34354104,4
34354617,5
34358114,10
34358869,5
34359497,3
34359780,6
34359921,7
34361800,4
34363624,5
34363981,6
3436530,5
3436875,9
34369624,5
3437073,6
3437131,5
34371953,5
34373287,6
34374314,5
343746,5
34374993,5
34375107,5
34375137,5
34375642,5
34379119,5
34380569,7
34383539,6
34384428,5
34385139,3
34387961,7
34389834,5
3439096,6
34391711,9
34391856,5
34392587,4
34392630,6
3439287,10
34395645,7
34398090,5
34399639,6
34399871,5
34400919,5
34401294,5
34403297,5
34403818,7
34403884,5
3440496,6
34405787,6
34406373,5
34408786,5
34410138,5
34410574,10
34411846,5
34413111,5
34414164,7
34414999,5
3441905,4
34421054,6
34427695,6
34429145,6
34429845,6
34433099,5
34436312,4
34437028,6
34437995,5
34443679,5
34445458,5
34445900,5
34446561,6
34451121,6
34451195,6
3445120,6
3445255,5
3445450,5
34455636,6
34456526,12
34458159,7
34459752,5
34465334,4
34465812,5
34465932,5
34467530,6
34469974,5
34472805,5
3447368,5
344764,6
34476605,6
34476962,5
34478945,6
34480015,5
34480030,5
344828,4
34484544,5
34484815,6
34485442,5
34487559,5
34488814,5
34488826,7
34490984,5
3449179,5
34493736,7
34493853,5
3449498,6
34498737,6
34499342,5
34500277,6
34501799,5
34504407,2
34506612,10
34509911,6
34515597,6
34516069,5
34517163,3
34517627,5
34517917,5
34518094,5
34518764,5
34519680,6
34522188,6
34522606,5
34524007,7
34525789,5
34527211,6
34528043,6
34528621,7
34531561,6
34540068,5
34541478,8
3454354,6
34545539,5
34545554,6
34545819,6
34545830,5
34547160,5
34547656,5
34548372,8
34548475,7
34550329,6
34550515,5
34552197,5
34555207,1
34559309,5
34559330,10
34559583,3
34561459,5
34562015,5
34567837,6
34569572,1
34569805,5
34573294,6
34581284,5
34581373,4
34581908,5
34582471,6
34583593,5
3458684,6
34592420,5
34596500,6
34596671,5
34596913,6
34602228,3
34603424,5
3460492,6
34607579,6
34608879,5
34609261,5
34614182,5
34614526,5
34614958,7
34615869,2
34616546,6
34616721,4
34617052,5
34618485,6
34619859,5
34620053,6
34624258,5
34626355,5
34631744,6
34632962,6
34635431,5
34639361,5
34641153,6
34641456,5
34641894,6
3464216,5
34645029,4
34647308,5
34649213,5
34652385,5
34653457,6
3465594,7
34660337,5
34660792,6
34663504,5
34664654,5
34666494,4
34672637,5
34673370,7
34674538,6
34677298,5
34680170,6
34680773,5
34682127,5
3468483,5
34686374,5
34688192,5
34688295,5
34690386,6
34690523,3
34690973,7
34691530,5
34691997,5
34692082,6
34693958,5
34695954,5
34699165,5
34699298,6
34702694,5
3470351,3
34704155,5
34704988,7
34706018,9
34708686,10
34710572,5
34711186,5
34713253,4
3471380,5
34714901,5
34715268,6
34717050,6
34717862,5
34718829,7
3471975,9
34721361,6
34722153,4
34722311,5
34723615,5
34725105,5
3472528,6
34727408,5
34732279,5
34733643,5
34734032,3
34734034,6
34736571,7
34736580,9
34736927,10
34738398,6
34740481,5
34740936,5
34743124,7
34744207,2
34747714,5
34758289,5
34761347,5
34770350,5
347705,5
34771743,7
34772202,6
34773054,4
34774859,9
34778064,5
3477857,6
34780097,5
34780129,5
34780317,6
34782701,5
34783863,7
34786230,5
34787469,10
34788210,5
34788340,5
34789029,5
34793227,5
34794095,5
34794649,9
34796009,5
34796629,6
34797399,3
34797604,5
34799297,7
34802457,7
34803508,5
34807114,5
34808526,5
34808885,5
34808920,1
34819157,6
3482017,6
34820562,6
3482089,5
3482177,5
34822568,6
34825531,6
34827392,5
34829117,5
34830006,10
34831426,5
34833612,4
3483653,5
34839308,5
34841825,5
34842605,5
34842713,6
34845354,6
3484619,6
34849465,7
34852291,5
34852666,5
34854159,5
34854982,6
34855359,8
34858866,7
34858956,5
34859444,6
34860112,6
34861302,6
34862219,6
34863212,6
3486427,5
3486468,5
34865622,5
34865671,9
34866689,6
34870061,9
34872210,5
34873499,6
34877012,7
34878092,5
34878352,10
34878967,5
3488143,2
34881488,5
34882841,5
34882873,5
34882928,5
34886098,6
34888309,6
34888978,9
34889051,7
34889783,5
34896899,5
34898156,5
34898929,5
34900091,4
34901382,5
34901602,10
34903010,5
34903927,3
34903990,5
34907497,60
3490859,6
34910908,6
34911009,5
3491174,6
34913676,10
34913798,5
34915024,5
34915729,10
34915788,6
34917263,4
34918878,5
34918967,5
34923054,3
34929099,5
34932758,9
34936960,7
34937206,5
34937976,5
34943316,5
34944955,5
34945096,5
34945225,6
34945800,6
34946889,5
34949223,5
34950306,5
34954300,5
34954703,3
34954804,5
34955977,6
34956709,5
34957291,3
34958634,5
34960961,6
34961071,5
34961254,5
34963213,6
34965422,5
34966242,7
34970123,5
34970349,2
34971773,7
34973485,5
34974938,5
34977399,5
34983318,5
34984382,10
34984563,6
34986890,6
34988217,9
34989042,5
34989715,6
3499046,6
34991932,6
34993719,6
34994385,7
34995210,5
34997247,2
34997722,6
3500023,5
35000912,5
35001512,5
35002472,6
35002872,4
35004641,5
35008398,2
35008469,6
35009350,6
35012668,6
35013612,4
35015337,6
3501550,3
35016775,5
35018515,4
35020619,5
3502075,5
35021038,5
3502115,10
3502154,7
35021832,5
35021948,3
35025909,7
35029565,6
35030211,6
3503284,5
3503329,6
35033374,5
3503718,9
35038487,5
35041610,5
35042579,5
35042945,4
35045357,10
35047305,7
35047323,4
35051187,5
35055025,5
3505603,5
35057062,5
35058344,4
35059567,5
35060443,5
35062812,5
35062847,5
35064878,6
35065263,6
35066102,5
35067652,5
35069547,5
35070282,3
35070724,5
35071120,17
35071702,5
35072414,5
35073581,5
35076785,1
35078252,5
35079337,2
35079547,5
35079627,5
35079981,5
35080848,6
35082540,5
35085714,7
3508744,3
35088001,5
35088416,6
3508915,5
35092631,10
3509396,5
3509407,5
3510141,1
35103503,5
35104869,5
35105271,6
35106071,5
35107672,5
35110175,6
35110974,2
3511345,5
35114899,5
35115090,6
35117161,5
35121148,5
35121665,6
35122089,5
35122092,7
35122853,5
35122872,10
35127221,5
35128987,4
35132353,10
35133780,10
3513669,6
35137869,4
35140085,6
35141874,6
35141993,5
35143572,7
35143844,4
3514391,5
35144005,7
35145164,6
35146621,11
35149743,5
35151645,6
35153898,5
35159254,6
35160014,5
35160516,5
3516082,5
35162554,6
3516256,5
35163744,6
35165009,5
3516529,5
35166003,2
35168027,5
35171710,6
35173193,2
35174242,5
35176330,5
35176725,6
35178647,5
35179154,5
35180155,5
35181496,5
35183925,5
35192202,6
35193349,5
35200703,6
35202197,6
35205672,5
35206059,5
3520643,5
3520927,5
35210187,4
35210372,5
35210908,7
35211159,6
35211757,4
3521909,5
35221258,4
35221745,6
35222728,5
35224186,6
35224208,4
35224221,10
35227134,6
3523213,6
35234689,5
35236772,8
35236928,5
35238323,5
35239030,5
3523945,5
35240185,6
3524087,6
35241786,5
35244085,3
35248849,5
3525020,6
35251239,3
3525437,5
35255504,5
35260333,6
35262539,6
35262984,5
35263688,6
35264086,5
35264558,4
35267603,4
35267634,6
35269963,7
35270598,6
35274160,10
35274419,6
3527676,5
35278070,3
35279920,6
35280179,5
3528349,5
35286470,6
35286760,6
35292132,5
35295146,5
35296228,5
35301393,5
35306170,6
3530885,7
35309596,5
35312852,10
35313432,5
35314153,5
35315404,6
35316885,5
35319539,5
35319916,5
35320023,6
35320383,5
35325375,5
35325693,5
35326028,4
35327425,7
35329175,7
35335662,5
35338012,6
3533832,5
3533866,6
35340587,4
35342193,5
35343206,7
35344097,5
35344387,6
35347048,5
35347778,6
35348719,6
35348778,5
35348807,6
3535204,6
35354429,8
35360155,5
35367855,5
35372264,2
35374367,10
35374831,5
35376390,5
35376575,7
35378127,6
35378738,6
35380381,5
35386759,10
35388993,3
3539230,10
35392904,5
35393575,2
35396163,5
35396367,5
35396440,6
35398607,6
35399392,2
35399449,4
35401597,6
35405467,6
35408427,5
35408577,5
35410409,5
35411528,6
35411600,6
3541240,5
354126,4
3541293,3
35417914,5
35423262,3
35424008,5
35425340,5
35426226,6
35426948,5
35427133,5
35429613,5
35432681,9
35435191,5
35437386,7
35439178,6
35440390,4
3544122,5
35443709,6
35443817,7
35445073,6
35446604,1
35446637,5
35451060,6
35457212,5
35457283,7
3546,10
35460494,6
35460881,6
35461122,6
35463295,5
35467257,9
35470125,9
35471093,5
35473062,5
35473997,5
35474227,5
35475303,4
35475763,10
35477332,10
35478895,6
35481028,5
35482640,3
35485873,9
35486203,10
35487695,6
35492680,5
35494904,6
35495112,5
35496152,5
35496273,5
35496453,4
3549670,5
35497581,5
3549932,6
35500101,7
35502917,5
35505098,6
3550514,6
35507397,6
35507467,6
35510009,5
35510599,6
35512397,5
35513864,5
35514488,5
35521039,5
35521238,6
35524536,2
35527003,6
35527990,5
3552955,7
35530097,7
35530591,5
35531699,7
35531925,2
35532141,5
35532281,6
35535202,5
35535893,7
35537633,6
35537868,1
35538862,6
35538878,5
35540822,5
3554473,4
35545993,5
35547121,5
35551852,6
3555284,5
35554178,2
35559223,6
35562821,5
35563084,5
35563469,5
35564487,6
35564496,5
35571889,6
35572064,5
35572187,5
3557264,5
35573034,7
35573360,7
3557705,5
35577933,3
35579361,4
35579807,5
35579915,6
35579939,5
35581097,5
35584689,5
35586819,7
35587840,5
35588637,5
3558882,6
35591275,4
35592854,4
35595584,2
35596284,5
35597728,6
35598996,7
35600613,6
356017,5
3560210,5
35604066,5
35607228,5
35610601,5
35612025,5
3561272,5
35612738,5
35614364,8
35615874,5
35617173,3
35617725,5
3561783,5
35620118,6
35621317,11
35623392,6
3562386,10
35624554,5
35624682,6
35624959,7
35627157,5
35627292,6
35628102,5
35629454,5
35633442,1
35634892,5
356351,6
35636359,2
35637423,5
35637855,5
35638452,3
35640050,6
35640138,5
35640907,10
35641573,5
35642092,5
35643833,6
3564384,6
35645727,5
35646911,5
35648085,5
35651045,5
35654087,5
35654942,6
35657280,9
35657868,6
35659531,6
35660871,5
35666464,5
35668430,6
35669657,5
35670348,6
35675028,6
35675636,8
35676303,6
35677070,5
35678668,5
35678671,5
35679386,5
35681555,6
35684279,5
35685348,4
35685669,5
35689276,5
35691252,6
35695065,6
35695504,6
35695506,5
35698198,6
35700693,6
35701231,5
35703369,5
35703844,5
35705813,5
35706346,5
35706844,3
35707757,5
35708294,5
35710056,3
35710421,6
35715195,4
35715350,6
35715766,10
35717073,5
35719241,6
35721,6
35721354,10
35723254,5
35724509,6
35727843,5
35729031,6
35730918,5
3573146,4
35732706,7
35733428,5
35736743,6
35738810,5
35743417,5
35743458,5
35746569,6
35750878,5
35754296,6
35758068,5
35760346,6
35762897,5
35766271,5
35766763,5
35769180,10
35770191,5
35774431,1
35775691,5
35777629,6
35777637,5
35777682,6
3577917,6
357822,2
35782828,6
35783453,5
35786191,5
3578706,5
35787391,8
35787866,5
35790478,5
35792523,5
35792725,4
35795736,1
35795901,5
35796280,5
35796938,6
35803468,5
35804134,5
3580521,5
35806537,5
35807183,7
35808148,5
35811325,5
35814694,5
35817805,5
35819486,6
35820413,10
35820505,6
35821369,5
35821584,5
35823031,9
35824521,5
35827073,5
35828036,5
35828416,6
35831384,1
35832660,5
35834013,5
35835720,5
35838207,5
35843737,5
35845811,5
358460,6
35849211,3
35849500,5
35850610,6
35853366,9
3585738,6
35865638,5
35868131,2
35872012,4
35872160,6
35875253,6
35875903,5
35876883,5
35877608,2
35878229,5
35881407,5
35882316,5
35884062,2
35884883,5
35884974,6
3588658,6
35890853,5
35891235,6
35892435,7
35895224,2
35896173,7
35897351,5
35898467,5
35899467,1
35900927,7
3590116,5
35904630,5
35906262,5
35906286,4
35908043,5
35908965,7
3590978,5
35911551,6
35911603,9
35913441,6
35913994,5
35914080,3
35916240,6
35921333,5
35922736,5
35922995,3
35925054,5
35925231,3
35927900,6
35927921,8
35928043,6
35928514,4
35928665,5
3592974,5
35931929,6
35933161,6
35937779,5
35938648,5
35939546,10
35939570,1
35940521,5
35942039,5
35943678,6
35945926,5
35946720,1
35947265,5
35955286,8
35956698,9
35957168,5
35957587,9
35959880,3
35960171,5
35960301,4
35960661,5
35960952,6
35961437,5
35962094,18
35964915,6
35967399,7
35968434,5
35968504,5
35969951,4
35970889,5
35973670,10
3597402,5
35974414,5
3598026,4
35986620,1
35989725,6
35991006,3
35991376,5
35993167,4
35995162,2
35996991,5
35998473,5
36001580,6
36003718,5
36004397,5
36006899,5
36010259,7
36011095,10
36016310,6
36019149,2
36020622,5
36021010,5
36021200,2
36022179,5
36022202,5
36022386,7
36025080,5
36025198,5
36025671,5
36026727,6
36027756,5
36030232,5
36030931,5
36033034,9
36038503,5
3603886,7
36038871,5
36041216,9
36046881,4
36047765,3
36048054,5
36049670,5
36049759,3
3605034,6
36051224,7
36051781,5
36053556,6
36053844,4
360619,7
36064965,5
36067043,5
36069645,5
3606994,5
36069990,6
36072213,5
36072346,6
36072869,9
36076048,5
36076197,5
36076465,4
36076799,3
36080922,5
36082025,6
36083704,5
36086584,6
36087761,5
36090015,5
36090166,6
36092735,5
36093749,7
36095832,7
36096909,6
3609743,5
36097709,5
36099117,5
36099634,5
36099856,7
36100329,5
36100591,5
36101790,1
36101923,5
36102320,6
36102644,8
36102762,5
36103438,6
36104097,5
36105292,6
3610608,5
36107646,5
36107740,5
36109581,5
36113735,5
3611515,5
36115979,5
36116388,5
36117117,5
36117775,6
36124165,5
36124463,5
36126871,5
36127317,5
36128322,6
36128481,5
36130275,5
36133364,2
36134173,5
36134563,8
36136035,6
36136739,6
36139899,6
36141082,5
3614135,5
36141725,5
36141794,6
3614267,5
36144577,6
36146683,6
36147104,6
36148422,5
36148543,5
36150885,5
36151013,6
36151098,5
36154898,5
36157697,5
36158386,5
36161276,5
36162290,9
36162318,5
36166911,5
3617130,6
361714,5
36175022,5
36175038,1
36177081,5
36177164,5
36178607,5
36178840,5
36179015,5
36182415,5
36183188,5
36185395,1
36185466,5
36186569,13
36187464,5
36189464,5
36190901,6
36191136,5
36196687,7
36200359,11
36200975,3
36202271,10
36202709,6
36205841,5
36206065,5
36207004,6
36208803,1
36210018,5
36213961,5
36214401,5
36217296,5
36217364,5
3621761,6
36221738,6
36221981,5
36222335,6
36223296,6
36224325,5
36226172,1
36228747,5
36230500,6
36231754,5
36232697,6
36233288,5
36234468,6
36235315,5
36236239,8
36237239,10
36237714,8
36237875,6
36238779,6
36239818,6
3624022,5
36242597,5
36243146,5
36243648,2
36243939,6
36244476,6
36244753,5
3624485,8
36247138,5
36249466,7
3624963,6
36249915,5
36253249,10
36253554,5
36254986,6
36255559,6
3625792,9
36257945,9
36258892,5
36260960,5
36262096,5
36263638,5
36267597,6
36268234,5
36269929,6
36273293,5
36275195,5
36277544,6
3627770,4
36279111,6
36279900,10
36283644,6
36285454,6
36286452,5
36287273,5
36287556,5
36291288,7
3629627,5
36297306,5
36297488,6
36298330,6
36298507,5
36299250,5
36300639,1
36302342,1
36302567,5
36304444,5
36304726,1
36305735,5
36306426,5
36308061,1
36312942,5
36318642,10
36322706,5
36323912,5
36329115,6
36337018,1
36337248,7
36339986,2
36342816,5
36343170,7
36347800,5
36349695,4
36351128,5
36351353,6
36351421,8
36351442,4
3635163,2
36351640,3
36352218,6
36352802,7
36354232,3
36355279,5
36355570,6
36358049,6
36358437,4
36360022,9
36360431,5
363621,5
36363650,5
3636487,6
36365251,5
36365898,5
36366482,7
36366565,6
36372212,5
36373177,5
36374500,6
36375124,5
36376925,6
3638097,5
36382452,6
36382499,6
36383573,5
36386223,5
36387967,5
36388233,4
36388416,5
36389303,5
36391532,4
36395821,6
36397093,5
36397122,5
36398402,6
36398659,1
36400717,5
36400813,6
36402305,5
36404529,6
36405645,5
36407555,5
36408257,5
36411881,4
36415387,5
36416863,6
36417925,5
36418154,7
364182,4
36419872,6
36419894,7
36420318,4
36421961,6
36424296,6
36426990,2
36427648,7
36428830,1
36434924,10
36435846,5
36444599,6
36446132,2
36446442,6
36446679,5
36447445,1
36448686,10
36448741,2
36453596,6
36454222,2
36455973,5
36456541,6
36459224,5
36460716,5
36465634,5
36465832,5
36466182,5
36466797,5
36469254,5
